Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,08052025,1418623149,0002727
Trade Date <08-MAY-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ISFL28,N4,100,100,100.00
20,2,1015ECL29,NR,113,113,100.00
20,3,1015SCL29T,N1,175,175,100.00
20,4,1015UCL26,N1,15,15,100.00
20,5,1018GS2026,GS,7,6,85.71
20,6,1025IIFL30,Y3,19,19,100.00
20,7,1025NFL25,N5,5,5,100.00
20,8,1025SCL34,Z8,1,1,100.00
20,9,1025UCL26A,N1,2,1,50.00
20,10,1050UCL28,NH,75,75,100.00
20,11,1060ECL29,NS,7,7,100.00
20,12,1065NFL27,NC,868,868,100.00
20,13,1075NFL25,N6,2,1,50.00
20,14,1075UCL25,N9,5,5,100.00
20,15,1090NFL26,NB,200,100,50.00
20,16,10IIFL28,N4,70,70,100.00
20,17,10IIFL29,N6,167,167,100.00
20,18,10NFL25,N9,25,25,100.00
20,19,10NIDO26,N6,387,386,99.74
20,20,10UCL26,ND,82,82,100.00
20,21,11UCL26,NC,10,10,100.00
20,22,12VCCL27A,N0,1,1,100.00
20,23,12VCCL29B,N0,4,4,100.00
20,24,182D150525,TB,5000,5000,100.00
20,25,182D311025,TB,400,200,50.00
20,26,20MICRONS,EQ,52999,28535,53.84
20,27,21STCENMGM,EQ,7667,7567,98.70
20,28,360ONE,EQ,717894,475354,66.22
20,29,364D010526,TB,100,100,100.00
20,30,364D070825,TB,700,700,100.00
20,31,364D161025,TB,100,100,100.00
20,32,364D200226,TB,200,200,100.00
20,33,364D260326,TB,300,300,100.00
20,34,3IINFOLTD,EQ,273439,100790,36.86
20,35,3MINDIA,EQ,1696,995,58.67
20,36,3PLAND,EQ,7085,6098,86.07
20,37,515GS2025,GS,26,26,100.00
20,38,563GS2026,GS,7,6,85.71
20,39,574GS2026,GS,6,5,83.33
